year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,6,1858,1900,-2,2219,2238,-19,DL,87,N702TW,JFK,LAX,332,2475,19,0,1/6/13 19:00
2013,1,6,2011,2000,11,2309,2325,-16,VX,415,N624VA,JFK,LAX,336,2475,20,0,1/6/13 20:00
2013,1,6,2021,2025,-4,2253,2329,-36,UA,771,N512UA,JFK,LAX,305,2475,20,25,1/6/13 20:00
2013,1,6,2036,2040,-4,2337,2357,-20,B6,677,N807JB,JFK,LAX,332,2475,20,40,1/6/13 20:00
2013,1,6,2053,2100,-7,18,31,-13,DL,2363,N718TW,JFK,LAX,335,2475,21,0,1/6/13 21:00
2013,1,6,2141,2135,6,50,50,0,AA,185,N329AA,JFK,LAX,343,2475,21,35,1/6/13 21:00
2013,1,7,620,601,19,902,918,-16,UA,1030,N57857,JFK,LAX,319,2475,6,1,1/7/13 6:00
2013,1,7,652,700,-8,934,1025,-51,VX,399,N640VA,JFK,LAX,321,2475,7,0,1/7/13 7:00
2013,1,7,658,700,-2,945,1034,-49,DL,763,N711ZX,JFK,LAX,311,2475,7,0,1/7/13 7:00
2013,1,7,702,705,-3,951,1018,-27,UA,604,N595UA,EWR,LAX,314,2454,7,5,1/7/13 7:00
2013,1,7,704,700,4,944,1027,-43,B6,671,N652JB,JFK,LAX,313,2475,7,0,1/7/13 7:00
2013,1,7,724,730,-6,1008,1100,-52,AA,33,N328AA,JFK,LAX,312,2475,7,30,1/7/13 7:00
2013,1,7,856,900,-4,1144,1225,-41,VX,407,N837VA,JFK,LAX,324,2475,9,0,1/7/13 9:00
2013,1,7,858,900,-2,1204,1227,-23,DL,120,N717TW,JFK,LAX,327,2475,9,0,1/7/13 9:00
2013,1,7,904,900,4,1203,1220,-17,AA,1,N335AA,JFK,LAX,316,2475,9,0,1/7/13 9:00
2013,1,7,921,920,1,1200,1233,-33,UA,1223,N78866,EWR,LAX,307,2454,9,20,1/7/13 9:00
2013,1,7,1123,1125,-2,1359,1439,-40,B6,673,N768JB,JFK,LAX,312,2475,11,25,1/7/13 11:00
2013,1,7,1123,1130,-7,1405,1445,-40,UA,703,N508UA,JFK,LAX,320,2475,11,30,1/7/13 11:00
2013,1,7,1132,1130,2,1423,1450,-27,VX,409,N845VA,JFK,LAX,319,2475,11,30,1/7/13 11:00
2013,1,7,1153,1200,-7,1425,1510,-45,AA,3,N336AA,JFK,LAX,306,2475,12,0,1/7/13 12:00
2013,1,7,1157,1030,87,1458,1340,78,AA,19,N327AA,JFK,LAX,335,2475,10,30,1/7/13 10:00
2013,1,7,1159,1200,-1,1450,1529,-39,DL,863,N706TW,JFK,LAX,329,2475,12,0,1/7/13 12:00
2013,1,7,1317,1320,-3,1608,1633,-25,UA,1110,N13138,EWR,LAX,321,2454,13,20,1/7/13 13:00
2013,1,7,1323,830,293,1604,1154,250,UA,112,N12116,JFK,LAX,311,2475,8,30,1/7/13 8:00
2013,1,7,1329,1330,-1,1622,1655,-33,VX,411,N848VA,JFK,LAX,326,2475,13,30,1/7/13 13:00
2013,1,7,1344,1345,-1,1648,1705,-17,AA,117,N332AA,JFK,LAX,337,2475,13,45,1/7/13 13:00
2013,1,7,1454,1500,-6,1822,1837,-15,DL,963,N712TW,JFK,LAX,328,2475,15,0,1/7/13 15:00
2013,1,7,1502,1506,-4,1747,1819,-32,UA,1600,N12125,EWR,LAX,316,2454,15,6,1/7/13 15:00
2013,1,7,1545,1545,0,1830,1910,-40,AA,133,N338AA,JFK,LAX,322,2475,15,45,1/7/13 15:00
2013,1,7,1547,1540,7,1859,1900,-1,UA,161,N14102,JFK,LAX,328,2475,15,40,1/7/13 15:00
2013,1,7,1623,1625,-2,1900,1954,-54,B6,675,N807JB,JFK,LAX,320,2475,16,25,1/7/13 16:00
2013,1,7,1650,1645,5,1940,2005,-25,AA,181,N329AA,JFK,LAX,322,2475,16,45,1/7/13 16:00
2013,1,7,1657,1700,-3,2003,2036,-33,DL,127,N718TW,JFK,LAX,328,2475,17,0,1/7/13 17:00
2013,1,7,1728,1655,33,2042,2030,12,VX,413,N641VA,JFK,LAX,330,2475,16,55,1/7/13 16:00
2013,1,7,1750,1753,-3,2057,2105,-8,UA,535,N512UA,JFK,LAX,330,2475,17,53,1/7/13 17:00
2013,1,7,1821,1820,1,2136,2150,-14,AA,119,N3JUAA,EWR,LAX,327,2454,18,20,1/7/13 18:00
2013,1,7,1827,1725,62,2117,2041,36,UA,250,N843UA,EWR,LAX,314,2454,17,25,1/7/13 17:00
2013,1,7,1833,1829,4,2154,2147,7,UA,1165,N18223,EWR,LAX,328,2454,18,29,1/7/13 18:00
2013,1,7,1900,1905,-5,2133,2225,-52,AA,21,N339AA,JFK,LAX,310,2475,19,5,1/7/13 19:00
2013,1,7,1922,1900,22,2222,2238,-16,DL,87,N717TW,JFK,LAX,332,2475,19,0,1/7/13 19:00
2013,1,7,1959,2000,-1,2310,2325,-15,VX,415,N621VA,JFK,LAX,323,2475,20,0,1/7/13 20:00
2013,1,7,2022,2025,-3,2250,2329,-39,UA,771,N555UA,JFK,LAX,309,2475,20,25,1/7/13 20:00
2013,1,7,2040,2040,0,2334,2357,-23,B6,677,N652JB,JFK,LAX,321,2475,20,40,1/7/13 20:00
2013,1,7,2058,2100,-2,2350,31,-41,DL,2363,N704X,JFK,LAX,313,2475,21,0,1/7/13 21:00
2013,1,7,2134,2135,-1,19,50,-31,AA,185,N328AA,JFK,LAX,323,2475,21,35,1/7/13 21:00
2013,1,8,558,601,-3,850,918,-28,UA,1030,N12116,JFK,LAX,324,2475,6,1,1/8/13 6:00
2013,1,8,659,700,-1,1011,1034,-23,DL,763,N718TW,JFK,LAX,340,2475,7,0,1/8/13 7:00
2013,1,8,659,705,-6,948,1018,-30,UA,604,N575UA,EWR,LAX,323,2454,7,5,1/8/13 7:00
2013,1,8,703,700,3,1003,1027,-24,B6,671,N768JB,JFK,LAX,326,2475,7,0,1/8/13 7:00
2013,1,8,711,705,6,1007,1035,-28,VX,399,N837VA,JFK,LAX,334,2475,7,5,1/8/13 7:00
2013,1,8,729,730,-1,1036,1100,-24,AA,33,N335AA,JFK,LAX,330,2475,7,30,1/8/13 7:00
2013,1,8,837,830,7,1141,1154,-13,UA,112,N14107,JFK,LAX,320,2475,8,30,1/8/13 8:00
2013,1,8,853,900,-7,1209,1220,-11,AA,1,N323AA,JFK,LAX,341,2475,9,0,1/8/13 9:00
2013,1,8,900,900,0,1223,1227,-4,DL,120,N713TW,JFK,LAX,343,2475,9,0,1/8/13 9:00
2013,1,8,905,900,5,1206,1230,-24,VX,407,N626VA,JFK,LAX,335,2475,9,0,1/8/13 9:00
2013,1,8,945,920,25,1237,1233,4,UA,405,N558UA,EWR,LAX,323,2454,9,20,1/8/13 9:00
2013,1,8,1128,1125,3,1414,1439,-25,B6,673,N636JB,JFK,LAX,331,2475,11,25,1/8/13 11:00
2013,1,8,1130,1130,0,1437,1455,-18,VX,409,N641VA,JFK,LAX,341,2475,11,30,1/8/13 11:00
2013,1,8,1138,1030,68,1428,1340,48,AA,19,N319AA,JFK,LAX,330,2475,10,30,1/8/13 10:00
2013,1,8,1145,1130,15,1449,1445,4,UA,703,N512UA,JFK,LAX,341,2475,11,30,1/8/13 11:00
2013,1,8,1154,1200,-6,1451,1510,-19,AA,3,N320AA,JFK,LAX,334,2475,12,0,1/8/13 12:00
2013,1,8,1158,1200,-2,1522,1529,-7,DL,863,N624AG,JFK,LAX,333,2475,12,0,1/8/13 12:00
2013,1,8,1325,1320,5,1633,1650,-17,VX,411,N629VA,JFK,LAX,343,2475,13,20,1/8/13 13:00
2013,1,8,1326,1320,6,1635,1633,2,UA,1004,N17139,EWR,LAX,345,2454,13,20,1/8/13 13:00
2013,1,8,1338,1345,-7,1652,1705,-13,AA,117,N325AA,JFK,LAX,347,2475,13,45,1/8/13 13:00
2013,1,8,1456,1500,-4,1828,1837,-9,DL,963,N711ZX,JFK,LAX,342,2475,15,0,1/8/13 15:00
2013,1,8,1513,1459,14,1819,1812,7,UA,1600,N33103,EWR,LAX,340,2454,14,59,1/8/13 14:00
2013,1,8,1546,1545,1,1851,1910,-19,AA,133,N324AA,JFK,LAX,341,2475,15,45,1/8/13 15:00
2013,1,8,1548,1540,8,1842,1900,-18,UA,161,N12125,JFK,LAX,331,2475,15,40,1/8/13 15:00
2013,1,8,1626,1625,1,1920,1954,-34,B6,675,N809JB,JFK,LAX,336,2475,16,25,1/8/13 16:00
2013,1,8,1700,1700,0,2038,2036,2,DL,127,N704X,JFK,LAX,338,2475,17,0,1/8/13 17:00
2013,1,8,1700,1659,1,1956,2015,-19,UA,250,N846UA,EWR,LAX,327,2454,16,59,1/8/13 16:00
2013,1,8,1716,1645,31,2018,2005,13,AA,181,N336AA,JFK,LAX,342,2475,16,45,1/8/13 16:00
2013,1,8,1733,1655,38,2042,2035,7,VX,413,N627VA,JFK,LAX,345,2475,16,55,1/8/13 16:00
2013,1,8,1752,1753,-1,2105,2105,0,UA,535,N555UA,JFK,LAX,349,2475,17,53,1/8/13 17:00
2013,1,8,1819,1820,-1,2126,2150,-24,AA,119,N3HXAA,EWR,LAX,342,2454,18,20,1/8/13 18:00
2013,1,8,1830,1830,0,2149,2148,1,UA,1165,N27239,EWR,LAX,325,2454,18,30,1/8/13 18:00
2013,1,8,1858,1900,-2,2223,2238,-15,DL,87,N722TW,JFK,LAX,345,2475,19,0,1/8/13 19:00
2013,1,8,1859,1905,-6,2158,2225,-27,AA,21,N322AA,JFK,LAX,337,2475,19,5,1/8/13 19:00
2013,1,8,2009,2000,9,2334,2329,5,VX,415,N638VA,JFK,LAX,362,2475,20,0,1/8/13 20:00
2013,1,8,2020,2025,-5,2338,2329,9,UA,771,N510UA,JFK,LAX,351,2475,20,25,1/8/13 20:00
2013,1,8,2038,2040,-2,2342,2357,-15,B6,677,N768JB,JFK,LAX,342,2475,20,40,1/8/13 20:00
2013,1,8,2058,2100,-2,29,31,-2,DL,2363,N705TW,JFK,LAX,356,2475,21,0,1/8/13 21:00
2013,1,8,2130,2135,-5,114,50,24,AA,185,N328AA,JFK,LAX,376,2475,21,35,1/8/13 21:00
2013,1,9,604,601,3,926,918,8,UA,1030,N14120,JFK,LAX,354,2475,6,1,1/9/13 6:00
2013,1,9,658,700,-2,1022,1034,-12,DL,763,N624AG,JFK,LAX,342,2475,7,0,1/9/13 7:00
2013,1,9,658,705,-7,1014,1018,-4,UA,604,N580UA,EWR,LAX,352,2454,7,5,1/9/13 7:00
2013,1,9,700,700,0,1005,1027,-22,B6,671,N807JB,JFK,LAX,343,2475,7,0,1/9/13 7:00
2013,1,9,712,705,7,1043,1035,8,VX,399,N634VA,JFK,LAX,356,2475,7,5,1/9/13 7:00
2013,1,9,728,730,-2,1105,1100,5,AA,33,N319AA,JFK,LAX,367,2475,7,30,1/9/13 7:00
2013,1,9,831,830,1,1206,1154,12,UA,112,N14107,JFK,LAX,351,2475,8,30,1/9/13 8:00
2013,1,9,855,900,-5,1208,1227,-19,DL,120,N711ZX,JFK,LAX,343,2475,9,0,1/9/13 9:00
2013,1,9,900,900,0,1206,1220,-14,AA,1,N329AA,JFK,LAX,345,2475,9,0,1/9/13 9:00
2013,1,9,903,905,-2,1230,1235,-5,VX,407,N637VA,JFK,LAX,354,2475,9,5,1/9/13 9:00
2013,1,9,924,920,4,1241,1233,8,UA,1223,N77865,EWR,LAX,339,2454,9,20,1/9/13 9:00
2013,1,9,1120,1125,-5,1420,1439,-19,B6,673,N625JB,JFK,LAX,340,2475,11,25,1/9/13 11:00
2013,1,9,1123,1130,-7,1414,1445,-31,UA,703,N555UA,JFK,LAX,325,2475,11,30,1/9/13 11:00
2013,1,9,1128,1030,58,1506,1340,86,AA,19,N322AA,JFK,LAX,371,2475,10,30,1/9/13 10:00
2013,1,9,1153,1200,-7,1550,1529,21,DL,863,N722TW,JFK,LAX,374,2475,12,0,1/9/13 12:00
2013,1,9,1207,1200,7,1451,1510,-19,AA,3,N332AA,JFK,LAX,326,2475,12,0,1/9/13 12:00
2013,1,9,1319,1320,-1,1649,1633,16,UA,1110,N41140,EWR,LAX,354,2454,13,20,1/9/13 13:00
2013,1,9,1330,1320,10,1656,1650,6,VX,411,N641VA,JFK,LAX,359,2475,13,20,1/9/13 13:00
2013,1,9,1341,1345,-4,1701,1705,-4,AA,117,N338AA,JFK,LAX,353,2475,13,45,1/9/13 13:00
2013,1,9,1458,1500,-2,1835,1837,-2,DL,963,N718TW,JFK,LAX,366,2475,15,0,1/9/13 15:00
2013,1,9,1501,1506,-5,1817,1819,-2,UA,1600,N14106,EWR,LAX,347,2454,15,6,1/9/13 15:00
2013,1,9,1541,1540,1,1855,1900,-5,UA,161,N17139,JFK,LAX,351,2475,15,40,1/9/13 15:00
2013,1,9,1557,1545,12,1853,1910,-17,AA,133,N320AA,JFK,LAX,323,2475,15,45,1/9/13 15:00
2013,1,9,1622,1625,-3,1929,1954,-25,B6,675,N768JB,JFK,LAX,345,2475,16,25,1/9/13 16:00
2013,1,9,1656,1655,1,2001,2035,-34,VX,413,N640VA,JFK,LAX,344,2475,16,55,1/9/13 16:00
2013,1,9,1701,1645,16,1958,2005,-7,AA,181,N328AA,JFK,LAX,334,2475,16,45,1/9/13 16:00
2013,1,9,1701,1700,1,2034,2036,-2,DL,127,N705TW,JFK,LAX,359,2475,17,0,1/9/13 17:00
2013,1,9,1705,1708,-3,2013,2024,-11,UA,250,N852UA,EWR,LAX,345,2454,17,8,1/9/13 17:00
2013,1,9,1748,1753,-5,2044,2105,-21,UA,535,N512UA,JFK,LAX,334,2475,17,53,1/9/13 17:00
2013,1,9,1812,1820,-8,2147,2150,-3,AA,119,N3EJAA,EWR,LAX,343,2454,18,20,1/9/13 18:00
2013,1,9,1836,1830,6,2241,2148,53,UA,1165,N78511,EWR,LAX,347,2454,18,30,1/9/13 18:00
2013,1,9,1854,1900,-6,2230,2238,-8,DL,87,N711ZX,JFK,LAX,358,2475,19,0,1/9/13 19:00
2013,1,9,1903,1905,-2,2153,2225,-32,AA,21,N339AA,JFK,LAX,332,2475,19,5,1/9/13 19:00
2013,1,9,1954,2000,-6,2312,2329,-17,VX,415,N631VA,JFK,LAX,352,2475,20,0,1/9/13 20:00
2013,1,9,2018,2025,-7,2344,2329,15,UA,771,N532UA,JFK,LAX,358,2475,20,25,1/9/13 20:00
2013,1,9,2042,2040,2,,2357,,B6,677,N807JB,JFK,LAX,,2475,20,40,1/9/13 20:00
2013,1,9,2059,2100,-1,31,31,0,DL,2363,N717TW,JFK,LAX,358,2475,21,0,1/9/13 21:00
2013,1,9,2133,2135,-2,100,50,10,AA,185,N319AA,JFK,LAX,360,2475,21,35,1/9/13 21:00
2013,1,10,607,601,6,932,918,14,UA,1030,N14107,JFK,LAX,357,2475,6,1,1/10/13 6:00
2013,1,10,659,700,-1,1006,1034,-28,DL,763,N705TW,JFK,LAX,335,2475,7,0,1/10/13 7:00
2013,1,10,702,705,-3,1020,1035,-15,VX,399,N638VA,JFK,LAX,346,2475,7,5,1/10/13 7:00
2013,1,10,703,700,3,1006,1027,-21,B6,671,N809JB,JFK,LAX,342,2475,7,0,1/10/13 7:00
2013,1,10,705,705,0,1037,1018,19,UA,604,N562UA,EWR,LAX,350,2454,7,5,1/10/13 7:00
2013,1,10,721,730,-9,1006,1100,-54,AA,33,N335AA,JFK,LAX,318,2475,7,30,1/10/13 7:00
2013,1,10,825,830,-5,1113,1154,-41,UA,112,N48127,JFK,LAX,325,2475,8,30,1/10/13 8:00
2013,1,10,855,900,-5,1234,1227,7,DL,120,N727TW,JFK,LAX,354,2475,9,0,1/10/13 9:00
2013,1,10,856,900,-4,1159,1220,-21,AA,1,N336AA,JFK,LAX,328,2475,9,0,1/10/13 9:00
2013,1,10,916,920,-4,1237,1233,4,UA,1275,N77871,EWR,LAX,331,2454,9,20,1/10/13 9:00
2013,1,10,939,905,34,1259,1235,24,VX,407,N622VA,JFK,LAX,349,2475,9,5,1/10/13 9:00
2013,1,10,1025,1030,-5,1330,1340,-10,AA,19,N338AA,JFK,LAX,342,2475,10,30,1/10/13 10:00
2013,1,10,1126,1130,-4,1439,1445,-6,UA,703,N525UA,JFK,LAX,349,2475,11,30,1/10/13 11:00
2013,1,10,1139,1125,14,1449,1439,10,B6,673,N638JB,JFK,LAX,351,2475,11,25,1/10/13 11:00
2013,1,10,1153,1200,-7,1531,1529,2,DL,863,N712TW,JFK,LAX,359,2475,12,0,1/10/13 12:00
2013,1,10,1158,1200,-2,1507,1510,-3,AA,3,N339AA,JFK,LAX,343,2475,12,0,1/10/13 12:00
2013,1,10,1315,1320,-5,1646,1650,-4,VX,411,N632VA,JFK,LAX,356,2475,13,20,1/10/13 13:00
2013,1,10,1318,1320,-2,1628,1633,-5,UA,1110,N17104,EWR,LAX,341,2454,13,20,1/10/13 13:00
2013,1,10,1340,1345,-5,1649,1705,-16,AA,117,N324AA,JFK,LAX,342,2475,13,45,1/10/13 13:00
2013,1,10,1459,1500,-1,1830,1837,-7,DL,963,N624AG,JFK,LAX,350,2475,15,0,1/10/13 15:00
2013,1,10,1506,1506,0,1821,1819,2,UA,1600,N29124,EWR,LAX,345,2454,15,6,1/10/13 15:00
2013,1,10,1540,1540,0,1906,1900,6,UA,161,N41140,JFK,LAX,351,2475,15,40,1/10/13 15:00
2013,1,10,1545,1545,0,1846,1910,-24,AA,133,N323AA,JFK,LAX,335,2475,15,45,1/10/13 15:00
2013,1,10,1622,1625,-3,1928,1954,-26,B6,675,N779JB,JFK,LAX,343,2475,16,25,1/10/13 16:00
2013,1,10,1642,1645,-3,1939,2005,-26,AA,181,N319AA,JFK,LAX,340,2475,16,45,1/10/13 16:00
2013,1,10,1650,1655,-5,2007,2035,-28,VX,413,N640VA,JFK,LAX,358,2475,16,55,1/10/13 16:00
2013,1,10,1658,1700,-2,2007,2036,-29,DL,127,N718TW,JFK,LAX,344,2475,17,0,1/10/13 17:00
2013,1,10,1748,1753,-5,2104,2105,-1,UA,535,N510UA,JFK,LAX,343,2475,17,53,1/10/13 17:00
2013,1,10,1754,1714,40,2137,2030,67,UA,250,N840UA,EWR,LAX,357,2454,17,14,1/10/13 17:00
2013,1,10,1811,1820,-9,2149,2150,-1,AA,119,N3DHAA,EWR,LAX,345,2454,18,20,1/10/13 18:00
2013,1,10,1830,1830,0,2216,2148,28,UA,1165,N27239,EWR,LAX,354,2454,18,30,1/10/13 18:00
2013,1,10,1857,1905,-8,2152,2225,-33,AA,21,N328AA,JFK,LAX,336,2475,19,5,1/10/13 19:00
2013,1,10,1857,1900,-3,2208,2238,-30,DL,87,N721TW,JFK,LAX,337,2475,19,0,1/10/13 19:00
2013,1,10,1955,2000,-5,2311,2329,-18,VX,415,N641VA,JFK,LAX,355,2475,20,0,1/10/13 20:00
2013,1,10,2020,2025,-5,2327,2329,-2,UA,771,N518UA,JFK,LAX,335,2475,20,25,1/10/13 20:00
2013,1,10,2040,2040,0,2351,2357,-6,B6,677,N809JB,JFK,LAX,343,2475,20,40,1/10/13 20:00
2013,1,10,2100,2100,0,37,31,6,DL,2363,N705TW,JFK,LAX,343,2475,21,0,1/10/13 21:00
2013,1,10,2145,2135,10,45,50,-5,AA,185,N335AA,JFK,LAX,341,2475,21,35,1/10/13 21:00
2013,1,11,557,601,-4,923,918,5,UA,1030,N48127,JFK,LAX,358,2475,6,1,1/11/13 6:00
2013,1,11,655,700,-5,1025,1034,-9,DL,763,N713TW,JFK,LAX,353,2475,7,0,1/11/13 7:00
2013,1,11,659,700,-1,1026,1027,-1,B6,671,N638JB,JFK,LAX,352,2475,7,0,1/11/13 7:00
2013,1,11,659,705,-6,1021,1018,3,UA,298,N515UA,EWR,LAX,351,2454,7,5,1/11/13 7:00
2013,1,11,703,705,-2,1044,1035,9,VX,399,N624VA,JFK,LAX,361,2475,7,5,1/11/13 7:00
2013,1,11,727,730,-3,1058,1100,-2,AA,33,N336AA,JFK,LAX,360,2475,7,30,1/11/13 7:00
2013,1,11,841,830,11,1224,1154,30,UA,112,N19141,JFK,LAX,360,2475,8,30,1/11/13 8:00
2013,1,11,855,900,-5,1213,1227,-14,DL,120,N624AG,JFK,LAX,340,2475,9,0,1/11/13 9:00
2013,1,11,901,905,-4,1242,1235,7,VX,407,N622VA,JFK,LAX,360,2475,9,5,1/11/13 9:00
2013,1,11,903,900,3,1231,1220,11,AA,1,N329AA,JFK,LAX,350,2475,9,0,1/11/13 9:00
2013,1,11,919,920,-1,1241,1233,8,UA,1657,N75851,EWR,LAX,348,2454,9,20,1/11/13 9:00
2013,1,11,1024,1030,-6,1331,1340,-9,AA,19,N338AA,JFK,LAX,341,2475,10,30,1/11/13 10:00
2013,1,11,1121,1130,-9,1427,1445,-18,UA,703,N525UA,JFK,LAX,348,2475,11,30,1/11/13 11:00
2013,1,11,1123,1125,-2,1436,1439,-3,B6,673,N793JB,JFK,LAX,353,2475,11,25,1/11/13 11:00
2013,1,11,1154,1200,-6,1516,1510,6,AA,3,N320AA,JFK,LAX,341,2475,12,0,1/11/13 12:00
2013,1,11,1239,1200,39,1612,1529,43,DL,863,N721TW,JFK,LAX,370,2475,12,0,1/11/13 12:00
2013,1,11,1316,1320,-4,1647,1650,-3,VX,411,N633VA,JFK,LAX,369,2475,13,20,1/11/13 13:00
2013,1,11,1319,1320,-1,1639,1633,6,UA,1110,N13138,EWR,LAX,344,2454,13,20,1/11/13 13:00
2013,1,11,1340,1345,-5,1657,1705,-8,AA,117,N328AA,JFK,LAX,350,2475,13,45,1/11/13 13:00
2013,1,11,1458,1500,-2,1819,1837,-18,DL,963,N704X,JFK,LAX,357,2475,15,0,1/11/13 15:00
2013,1,11,1533,1540,-7,1910,1900,10,UA,161,N12125,JFK,LAX,363,2475,15,40,1/11/13 15:00
2013,1,11,1542,1545,-3,1916,1910,6,AA,133,N323AA,JFK,LAX,362,2475,15,45,1/11/13 15:00
2013,1,11,1551,1506,45,1906,1819,47,UA,1600,N33103,EWR,LAX,354,2454,15,6,1/11/13 15:00
2013,1,11,1622,1625,-3,1955,1954,1,B6,675,N805JB,JFK,LAX,360,2475,16,25,1/11/13 16:00
2013,1,11,1646,1645,1,1952,2005,-13,AA,181,N335AA,JFK,LAX,349,2475,16,45,1/11/13 16:00
2013,1,11,1649,1655,-6,2016,2035,-19,VX,413,N631VA,JFK,LAX,366,2475,16,55,1/11/13 16:00
2013,1,11,1657,1700,-3,2020,2036,-16,DL,127,N723TW,JFK,LAX,353,2475,17,0,1/11/13 17:00
2013,1,11,1659,1708,-9,2003,2024,-21,UA,250,N817UA,EWR,LAX,345,2454,17,8,1/11/13 17:00
2013,1,11,1806,1753,13,2117,2105,12,UA,535,N518UA,JFK,LAX,346,2475,17,53,1/11/13 17:00
2013,1,11,1857,1900,-3,2248,2238,10,DL,87,N624AG,JFK,LAX,345,2475,19,0,1/11/13 19:00
2013,1,11,1901,1850,11,2234,2208,26,UA,1139,N78509,EWR,LAX,362,2454,18,50,1/11/13 18:00
2013,1,11,1911,1905,6,2222,2225,-3,AA,21,N322AA,JFK,LAX,348,2475,19,5,1/11/13 19:00
2013,1,11,1956,2000,-4,2321,2329,-8,VX,415,N637VA,JFK,LAX,359,2475,20,0,1/11/13 20:00
2013,1,11,2025,2025,0,2332,2329,3,UA,771,N512UA,JFK,LAX,347,2475,20,25,1/11/13 20:00
2013,1,11,2042,2040,2,2355,2357,-2,B6,677,N638JB,JFK,LAX,352,2475,20,40,1/11/13 20:00
2013,1,11,2100,2100,0,22,31,-9,DL,2363,N706TW,JFK,LAX,349,2475,21,0,1/11/13 21:00
2013,1,11,2130,2135,-5,51,50,1,AA,185,N336AA,JFK,LAX,357,2475,21,35,1/11/13 21:00
2013,1,11,,1820,,,2150,,AA,119,N3EAAA,EWR,LAX,,2454,18,20,1/11/13 18:00
2013,1,12,605,601,4,906,921,-15,UA,1296,N19141,JFK,LAX,339,2475,6,1,1/12/13 6:00
2013,1,12,700,705,-5,1018,1035,-17,VX,399,N630VA,JFK,LAX,343,2475,7,5,1/12/13 7:00
2013,1,12,709,710,-1,1013,1031,-18,UA,1665,N37252,EWR,LAX,343,2454,7,10,1/12/13 7:00
2013,1,12,838,830,8,1147,1154,-7,UA,112,N41140,JFK,LAX,344,2475,8,30,1/12/13 8:00
2013,1,12,854,900,-6,1219,1220,-1,AA,1,N319AA,JFK,LAX,344,2475,9,0,1/12/13 9:00
2013,1,12,858,900,-2,1215,1227,-12,DL,120,N722TW,JFK,LAX,327,2475,9,0,1/12/13 9:00
2013,1,12,903,905,-2,1215,1235,-20,VX,407,N638VA,JFK,LAX,348,2475,9,5,1/12/13 9:00
2013,1,12,919,920,-1,1239,1233,6,UA,1594,N74856,EWR,LAX,347,2454,9,20,1/12/13 9:00
2013,1,12,1027,1030,-3,1341,1340,1,AA,19,N320AA,JFK,LAX,343,2475,10,30,1/12/13 10:00
2013,1,12,1125,1125,0,1423,1439,-16,B6,673,N794JB,JFK,LAX,339,2475,11,25,1/12/13 11:00
2013,1,12,1125,1130,-5,1423,1445,-22,UA,362,N525UA,JFK,LAX,334,2475,11,30,1/12/13 11:00
2013,1,12,1152,1200,-8,1501,1529,-28,DL,863,N709TW,JFK,LAX,340,2475,12,0,1/12/13 12:00
2013,1,12,1157,1200,-3,1508,1510,-2,AA,3,N322AA,JFK,LAX,349,2475,12,0,1/12/13 12:00
2013,1,12,1312,1315,-3,1616,1623,-7,UA,1199,N19117,EWR,LAX,341,2454,13,15,1/12/13 13:00
2013,1,12,1316,1320,-4,1625,1650,-25,VX,411,N621VA,JFK,LAX,348,2475,13,20,1/12/13 13:00
2013,1,12,1346,1345,1,1719,1705,14,AA,117,N339AA,JFK,LAX,351,2475,13,45,1/12/13 13:00
2013,1,12,1458,1500,-2,1758,1837,-39,DL,963,N713TW,JFK,LAX,334,2475,15,0,1/12/13 15:00
2013,1,12,1513,1459,14,2010,1812,,UA,1600,N34131,EWR,LAX,,2454,14,59,1/12/13 14:00
2013,1,12,1540,1540,0,1849,1900,-11,UA,243,N518UA,JFK,LAX,338,2475,15,40,1/12/13 15:00
2013,1,12,1541,1545,-4,1904,1910,-6,AA,133,N335AA,JFK,LAX,346,2475,15,45,1/12/13 15:00
2013,1,12,1619,1625,-6,1924,1954,-30,B6,675,N806JB,JFK,LAX,337,2475,16,25,1/12/13 16:00
2013,1,12,1646,1655,-9,1953,2035,-42,VX,413,N636VA,JFK,LAX,347,2475,16,55,1/12/13 16:00
2013,1,12,1648,1645,3,1955,2000,-5,UA,250,N844UA,EWR,LAX,341,2454,16,45,1/12/13 16:00
2013,1,12,1649,1645,4,2001,2005,-4,AA,181,N336AA,JFK,LAX,347,2475,16,45,1/12/13 16:00
2013,1,12,1722,1705,17,2030,2040,-10,DL,127,N723TW,JFK,LAX,337,2475,17,5,1/12/13 17:00
2013,1,12,1753,1755,-2,2059,2115,-16,UA,535,N532UA,JFK,LAX,335,2475,17,55,1/12/13 17:00
2013,1,12,1816,1820,-4,2104,2150,-46,AA,119,N3DFAA,EWR,LAX,321,2454,18,20,1/12/13 18:00
2013,1,12,1848,1805,43,2208,2132,36,UA,1497,N37255,EWR,LAX,337,2454,18,5,1/12/13 18:00
2013,1,12,1904,1905,-1,2147,2225,-38,AA,21,N328AA,JFK,LAX,318,2475,19,5,1/12/13 19:00
2013,1,12,1913,1900,13,2250,2235,15,DL,87,N722TW,JFK,LAX,337,2475,19,0,1/12/13 19:00
2013,1,12,2055,2040,15,2354,2357,-3,B6,677,N779JB,JFK,LAX,332,2475,20,40,1/12/13 20:00
