default,credit.policy,installment,log.annual.inc,fico,inq.last.6mths,revol.bal,Validation,predicted_default_prob
0,1,251.0,10.9508066,697,2,4700,1,0.1480066422396391
0,1,267.74,11.7199396,697,0,37784,1,0.1480066422396391
0,1,844.28,11.7558716,682,0,31525,1,0.16587651695568456
1,1,411.67,11.3504065,707,3,2335,1,0.1369987796817821
0,1,164.02,10.5558127,712,2,2650,1,0.13175779749846386
0,1,270.41,11.0186291,692,0,10320,1,0.15377948466332478
0,1,183.41,12.8239573,807,2,6098,1,0.06055887179551028
0,1,441.6,10.6164374,687,0,17704,1,0.15973527608099594
0,1,102.42,10.4912742,682,0,8901,1,0.16587651695568456
0,1,51.21,10.3089527,667,3,2603,1,0.18543435962021618
0,1,108.03,10.2542853,777,5,3459,1,0.07789469011896077
0,1,312.19,11.7752897,787,1,10184,1,0.07166273928281182
1,1,502.0,11.3385721,712,0,15690,1,0.13175779749846386
0,1,456.31,10.9864446,692,1,6702,1,0.15377948466332478
1,1,480.29,10.6919449,747,3,14479,1,0.09966663602408839
0,1,334.67,10.9150885,792,0,383,1,0.06872219482037029
0,1,161.44,10.2576594,697,1,3647,1,0.1480066422396391
0,1,280.97,11.238436,772,1,9910,1,0.08119349676944888
1,1,274.45,11.3907578,682,0,15514,1,0.16587651695568456
0,1,252.89,11.2252434,767,0,10624,1,0.08461918628188393
0,1,662.68,11.9447079,737,2,32654,1,0.10805042223365534
0,1,198.81,11.2897819,707,0,12757,1,0.1369987796817821
0,1,142.98,11.0706926,787,4,858,1,0.07166273928281182
0,1,83.86,9.39266193,757,2,1158,1,0.0918663604527075
0,1,333.0,11.0744205,707,3,33878,1,0.1369987796817821
0,1,491.2,11.9576113,667,1,14718,1,0.18543435962021618
0,1,118.89,11.0348897,687,0,450,1,0.15973527608099594
0,1,221.28,10.6454249,737,1,1211,1,0.10805042223365534
0,1,186.48,9.39266193,727,0,843,1,0.11704775481662842
0,1,190.63,10.6454249,722,3,4836,1,0.12178568380328675
0,1,266.4,10.7144178,747,2,150,1,0.09966663602408839
0,1,666.0,11.0020998,727,0,38980,1,0.11704775481662842
0,1,263.75,11.0348897,722,0,17559,1,0.12178568380328675
0,1,222.41,11.695247,727,0,7124,1,0.11704775481662842
0,1,202.93,10.3089527,752,0,4301,1,0.09569545571614028
0,1,124.88,11.2644641,792,0,168,1,0.06872219482037029
0,1,546.71,10.9633763,727,1,24351,1,0.11704775481662842
0,1,349.49,10.8277465,762,4,8694,1,0.08817554065387317
0,1,142.01,9.57498349,662,0,0,1,0.192337474305904
0,1,279.89,10.7514994,662,2,11310,1,0.192337474305904
1,1,265.08,10.8115445,707,2,2843,1,0.1369987796817821
0,1,46.83,11.1500887,737,1,1991,1,0.10805042223365534
0,1,240.15,11.0821426,672,1,6227,1,0.17872417699915466
0,1,198.81,11.4592424,707,0,1839,1,0.1369987796817821
0,1,252.89,10.7579029,752,2,10887,1,0.09569545571614028
0,1,467.71,11.4681373,692,1,21881,1,0.15377948466332478
0,1,283.05,10.7995756,707,0,7679,1,0.1369987796817821
0,1,328.04,11.8493977,742,3,17930,1,0.10378369971614079
0,1,95.32,10.6454249,717,0,6349,1,0.12668787982888072
0,1,127.09,10.4912742,762,0,3969,1,0.08817554065387317
0,1,67.27,10.5453414,677,0,2360,1,0.1722054777133411
0,1,676.02,11.4861296,707,1,27879,1,0.1369987796817821
0,1,312.19,11.3504065,777,0,2994,1,0.07789469011896077
0,1,199.8,10.9681983,727,0,4563,1,0.11704775481662842
1,1,612.36,11.0790609,687,2,20429,1,0.15973527608099594
0,1,444.81,11.7610738,757,0,5615,1,0.0918663604527075
0,1,168.17,10.4222814,702,1,11154,1,0.14241403962289137
0,1,62.12,10.6919449,787,1,706,1,0.07166273928281182
0,1,158.06,11.0020998,772,5,2930,1,0.08119349676944888
0,1,317.72,11.0821426,742,1,37471,1,0.10378369971614079
0,1,413.58,11.7280368,672,0,30232,1,0.17872417699915466
0,1,317.72,11.0744205,742,2,14880,1,0.10378369971614079
0,1,267.74,11.05089,697,1,4676,1,0.1480066422396391
0,1,295.24,10.8967393,732,2,19109,1,0.11247054356984257
0,1,133.45,11.407565,727,3,15366,1,0.11704775481662842
0,1,171.53,11.6082356,667,1,54165,1,0.18543435962021618
1,1,169.01,11.6082356,692,2,53761,1,0.15377948466332478
0,1,501.13,10.7789563,757,2,6212,1,0.0918663604527075
0,1,316.11,10.9596098,757,0,20627,1,0.0918663604527075
0,1,411.67,10.3859137,692,3,5917,1,0.15377948466332478
0,1,144.09,10.7144178,667,0,3082,1,0.18543435962021618
0,1,540.12,11.695247,777,1,63646,1,0.07789469011896077
1,1,367.4,10.4631033,732,3,10631,1,0.11247054356984257
0,1,585.67,10.5249239,722,0,15859,1,0.12178568380328675
1,1,532.53,11.0058428,742,1,4949,1,0.10378369971614079
0,1,93.66,10.0858091,742,0,20594,1,0.10378369971614079
1,1,168.64,10.3481734,687,0,14940,1,0.15973527608099594
0,1,158.86,10.3417425,727,1,1877,1,0.11704775481662842
0,1,274.45,11.1562505,672,0,7862,1,0.17872417699915466
0,1,282.52,11.7519424,687,1,26040,1,0.15973527608099594
0,1,502.0,11.0202672,712,0,8109,1,0.13175779749846386
0,1,441.6,10.4282161,692,3,24127,1,0.15377948466332478
0,1,331.25,10.9818971,687,3,9972,1,0.15973527608099594
0,1,334.23,10.8395809,662,0,3125,1,0.192337474305904
1,1,557.05,11.1562505,677,1,11725,1,0.1722054777133411
0,1,506.27,11.3193893,662,3,35174,1,0.192337474305904
0,1,94.84,11.2548022,727,2,16116,1,0.11704775481662842
0,1,754.73,11.0020998,702,2,35236,1,0.14241403962289137
0,1,811.56,12.3238557,727,1,121563,1,0.11704775481662842
0,1,50.45,11.0020998,677,0,1506,1,0.1722054777133411
0,1,242.52,11.2644641,667,0,54727,1,0.18543435962021618
0,1,252.25,10.6454249,687,1,8091,1,0.15973527608099594
0,1,197.82,10.4631033,717,1,6433,1,0.12668787982888072
0,1,237.08,11.0821426,767,0,5720,1,0.08461918628188393
0,1,913.63,11.4616322,667,1,15109,1,0.18543435962021618
0,1,791.25,11.5129255,792,0,23092,1,0.06872219482037029
0,1,336.34,10.7994939,697,0,22259,1,0.1480066422396391
0,1,518.16,11.1844214,752,1,3252,1,0.09569545571614028
0,1,518.3,11.5129255,747,0,29860,1,0.09966663602408839
1,1,403.6,10.3734912,737,1,7370,1,0.10805042223365534
0,1,253.37,10.6213274,692,1,8959,1,0.15377948466332478
0,1,662.68,11.4927228,737,2,41347,1,0.10805042223365534
0,1,127.09,10.7995756,722,0,4692,1,0.12178568380328675
0,1,221.89,10.0858091,672,1,7893,1,0.17872417699915466
0,1,401.6,11.1562505,702,2,25498,1,0.14241403962289137
0,1,181.33,9.57498349,707,3,5282,1,0.1369987796817821
0,1,295.24,10.5966347,732,0,9305,1,0.11247054356984257
0,1,239.47,10.1935119,717,0,6528,1,0.12668787982888072
1,1,765.9,11.2644641,742,2,26552,1,0.10378369971614079
1,1,734.83,10.9508066,667,2,1820,1,0.18543435962021618
0,1,189.67,10.7789563,757,1,119,1,0.0918663604527075
0,1,656.07,11.2252434,777,0,1126,1,0.07789469011896077
0,1,316.11,10.5186732,757,0,15889,1,0.0918663604527075
0,1,62.12,11.0020998,757,0,3370,1,0.0918663604527075
0,1,836.66,11.3385721,732,3,25036,1,0.11247054356984257
0,1,608.42,11.3144745,702,1,4556,1,0.14241403962289137
0,1,251.0,10.9150885,697,1,6644,1,0.1480066422396391
1,1,81.93,10.1811193,732,1,6704,1,0.11247054356984257
0,1,101.91,11.5129255,677,2,4041,1,0.1722054777133411
1,1,169.01,10.6454249,717,0,14953,1,0.12668787982888072
0,1,66.6,10.8197783,692,1,7975,1,0.15377948466332478
0,1,171.53,11.5129255,667,2,28370,1,0.18543435962021618
0,1,176.65,11.3222491,707,0,73241,1,0.1369987796817821
0,1,158.86,11.4371238,732,0,83356,1,0.11247054356984257
1,1,99.41,11.2947695,697,3,17829,1,0.1480066422396391
0,1,333.0,10.5453414,712,0,8753,1,0.13175779749846386
0,1,242.16,11.0020998,687,0,1068,1,0.15973527608099594
0,1,256.03,10.4631033,682,0,13089,1,0.16587651695568456
0,1,832.5,11.2515607,742,1,44790,1,0.10378369971614079
0,1,124.88,11.5898865,787,0,337,1,0.07166273928281182
0,1,843.78,11.9183906,727,1,17161,1,0.11704775481662842
0,1,198.81,11.2384886,707,0,7269,1,0.1369987796817821
0,1,329.12,11.7752897,702,0,10288,1,0.14241403962289137
0,1,256.79,9.95227772,707,1,11212,1,0.1369987796817821
0,1,348.16,10.3089527,667,1,9092,1,0.18543435962021618
0,1,222.41,10.5966347,742,0,5416,1,0.10378369971614079
0,1,140.56,10.3089527,687,2,3368,1,0.15973527608099594
0,1,336.34,10.4341158,707,1,14096,1,0.1369987796817821
0,1,168.17,10.5844609,697,1,5066,1,0.1480066422396391
0,1,197.82,11.0821426,712,0,21384,1,0.13175779749846386
0,1,803.5,11.5327281,767,0,5444,1,0.08461918628188393
0,1,288.17,10.5966347,667,3,1825,1,0.18543435962021618
0,1,381.26,11.0821426,752,3,700,1,0.09569545571614028
1,1,227.41,10.4912742,662,1,4357,1,0.192337474305904
0,1,158.86,10.6217556,767,0,4463,1,0.08461918628188393
0,1,169.85,10.4778512,697,0,233,1,0.1480066422396391
0,1,139.17,9.28730141,747,2,0,1,0.09966663602408839
0,1,497.01,11.0020998,732,0,30697,1,0.11247054356984257
0,1,269.07,10.8197783,692,0,7710,1,0.15377948466332478
0,1,656.07,11.695247,772,0,26701,1,0.08119349676944888
0,1,430.75,11.3385721,717,1,14331,1,0.12668787982888072
0,1,285.34,10.9830529,677,0,55072,1,0.1722054777133411
0,1,285.95,10.7579029,737,0,10325,1,0.10805042223365534
0,1,65.61,10.0858091,712,3,560,1,0.13175779749846386
0,1,476.58,11.5129255,782,2,8057,1,0.07471901120096759
0,1,474.94,10.7144178,692,1,10163,1,0.15377948466332478
0,1,217.6,9.86266556,662,0,4815,1,0.192337474305904
0,1,476.58,11.5617156,777,0,8118,1,0.07789469011896077
1,1,397.15,12.1059871,772,2,31141,1,0.08119349676944888
0,1,590.47,11.1562505,752,0,22093,1,0.09569545571614028
0,1,100.9,9.75730504,677,1,1366,1,0.1722054777133411
0,1,560.57,10.4042628,717,1,0,1,0.12668787982888072
1,1,338.01,11.4616322,687,0,14822,1,0.15973527608099594
1,1,310.28,10.3089527,677,0,3971,1,0.1722054777133411
0,1,348.16,11.3621026,672,1,17768,1,0.17872417699915466
0,1,269.07,10.8742665,687,2,4022,1,0.15973527608099594
0,1,282.52,10.4631033,687,0,8039,1,0.15973527608099594
0,1,202.81,11.0572507,682,2,20531,1,0.16587651695568456
0,1,284.5,10.7077288,762,3,9519,1,0.08817554065387317
0,1,861.88,11.1704352,712,0,32484,1,0.13175779749846386
0,1,339.69,11.5987361,682,2,21476,1,0.16587651695568456
0,1,158.06,11.0348897,732,0,7739,1,0.11247054356984257
0,1,99.39,11.1704352,772,2,2079,1,0.08119349676944888
0,1,52.49,11.1562505,717,2,490,1,0.12668787982888072
0,1,278.33,10.7579029,712,1,9033,1,0.13175779749846386
0,1,189.62,11.0251651,667,0,14103,1,0.18543435962021618
0,1,185.26,10.4912742,667,2,6890,1,0.18543435962021618
0,1,430.75,10.5713169,712,0,7834,1,0.13175779749846386
0,1,134.54,10.0858091,677,1,7679,1,0.1722054777133411
0,1,405.61,10.1749595,767,0,4809,1,0.08461918628188393
0,1,203.82,11.8493977,677,1,43724,1,0.1722054777133411
0,1,82.01,10.3089527,757,0,1781,1,0.0918663604527075
0,1,130.52,9.917982,697,1,714,1,0.1480066422396391
0,1,478.05,11.2772031,752,5,18003,1,0.09569545571614028
1,1,540.32,11.3963917,692,0,692,1,0.15377948466332478
0,1,384.23,10.7789563,682,0,11969,1,0.16587651695568456
1,1,475.56,11.6526874,702,0,27016,1,0.14241403962289137
0,1,832.5,11.3621026,742,1,22915,1,0.10378369971614079
0,1,878.94,11.6082356,677,3,13486,1,0.1722054777133411
1,1,184.49,10.3185148,697,2,2077,1,0.1480066422396391
0,1,281.64,10.9852927,712,0,6444,1,0.13175779749846386
0,1,171.71,10.5584135,757,1,5338,1,0.0918663604527075
1,1,299.43,10.3089527,677,2,7327,1,0.1722054777133411
0,1,504.5,10.7893191,717,0,15122,1,0.12668787982888072
0,1,200.8,11.1982147,692,1,2182,1,0.15377948466332478
1,1,339.69,10.768485,687,0,8751,1,0.15973527608099594
0,1,31.06,10.7144178,762,1,2387,1,0.08817554065387317
1,1,541.4,10.2428129,747,2,29,1,0.09966663602408839
0,1,866.13,11.3736634,707,3,13580,1,0.1369987796817821
0,1,34.99,9.680344,667,0,5802,1,0.18543435962021618
0,1,512.06,12.0137008,697,0,25641,1,0.1480066422396391
0,1,149.09,11.695247,792,3,4645,1,0.06872219482037029
0,1,829.97,11.3736634,752,0,0,1,0.09569545571614028
0,1,551.61,11.8130301,747,0,81023,1,0.09966663602408839
0,1,317.72,11.1844214,782,0,3187,1,0.07471901120096759
0,1,267.74,11.407565,692,2,9304,1,0.15377948466332478
0,1,285.95,10.4631033,752,1,10308,1,0.09569545571614028
0,1,494.4,11.5991032,727,2,24166,1,0.11704775481662842
0,1,824.22,11.5129255,777,2,1146,1,0.07789469011896077
0,1,799.2,12.2060727,757,1,298,1,0.0918663604527075
0,1,836.66,11.6351431,727,2,22180,1,0.11704775481662842
0,1,238.29,10.4399809,792,0,2470,1,0.06872219482037029
0,1,302.7,10.9150885,687,0,9846,1,0.15973527608099594
0,1,296.72,10.4341158,722,0,8016,1,0.12178568380328675
0,1,496.95,11.1844214,702,1,18813,1,0.14241403962289137
0,1,184.28,9.92329018,747,1,995,1,0.09966663602408839
0,1,667.21,11.9183906,757,1,298,1,0.0918663604527075
0,1,762.08,11.9829291,792,1,682,1,0.06872219482037029
0,1,302.7,10.9150885,687,1,7132,1,0.15973527608099594
0,1,692.34,12.1007121,792,1,682,1,0.06872219482037029
0,1,100.9,9.45844967,682,0,4805,1,0.16587651695568456
0,1,238.29,10.4341158,757,2,3444,1,0.0918663604527075
0,1,379.33,10.5966347,797,1,2823,1,0.06589374554731854
1,1,669.33,11.9829291,717,2,78024,1,0.12668787982888072
1,1,316.11,11.9183906,757,1,42160,1,0.0918663604527075
0,1,339.69,11.1774527,687,0,8989,1,0.15973527608099594
0,1,470.87,10.4222814,767,4,12039,1,0.08461918628188393
0,1,762.08,12.1547794,792,1,682,1,0.06872219482037029
0,1,406.68,11.6273518,777,1,0,1,0.07789469011896077
0,1,336.34,10.6919449,692,0,703,1,0.15377948466332478
0,1,720.43,12.0435537,707,0,255,1,0.1369987796817821
1,1,134.54,9.79812704,737,1,48,1,0.10805042223365534
0,1,494.4,12.3961763,802,0,74927,1,0.0631738118973656
0,1,659.37,11.5617156,747,1,8080,1,0.09966663602408839
0,1,328.04,10.858999,732,3,6934,1,0.11247054356984257
0,1,197.82,11.0020998,712,0,8715,1,0.13175779749846386
0,1,285.95,10.5966347,767,1,739,1,0.08461918628188393
0,1,695.82,11.9183906,757,1,298,1,0.0918663604527075
0,1,685.75,11.8493977,792,1,682,1,0.06872219482037029
0,1,782.98,11.7752897,707,0,255,1,0.1369987796817821
0,1,795.22,11.9829291,812,0,346,1,0.058045464854599854
0,1,689.19,11.884489,757,1,298,1,0.0918663604527075
0,1,798.53,11.8493977,812,0,346,1,0.058045464854599854
0,1,99.41,11.1844214,727,0,1942,1,0.11704775481662842
0,1,248.48,11.1982147,697,0,666,1,0.1480066422396391
0,1,828.35,11.7752897,772,1,6469,1,0.08119349676944888
0,1,344.76,10.4631033,672,1,10274,1,0.17872417699915466
0,1,504.5,10.9150885,712,0,18620,1,0.13175779749846386
0,1,262.43,11.0020998,732,2,8127,1,0.11247054356984257
0,1,210.21,11.0842419,687,1,8471,1,0.15973527608099594
0,1,174.08,10.9150885,732,0,0,1,0.11247054356984257
0,1,612.38,11.5129255,667,2,12487,1,0.18543435962021618
1,1,333.0,9.79812704,707,1,7159,1,0.1369987796817821
0,1,211.17,10.809728,702,1,4941,1,0.14241403962289137
0,1,301.83,10.2399598,757,2,293,1,0.0918663604527075
0,1,177.93,10.5320962,747,4,1085,1,0.09966663602408839
0,1,262.43,10.9794452,727,1,391,1,0.11704775481662842
0,1,870.39,11.9829291,697,1,31756,1,0.1480066422396391
0,1,312.19,11.2897819,812,0,3477,1,0.058045464854599854
0,1,217.42,10.1811193,787,2,6115,1,0.07166273928281182
0,1,263.75,11.0267925,717,0,19967,1,0.12668787982888072
0,1,252.89,10.933107,752,2,3258,1,0.09569545571614028
0,1,57.99,10.5966347,707,1,7757,1,0.1369987796817821
0,1,832.5,11.5129255,747,0,68,1,0.09966663602408839
0,1,840.83,11.2897819,722,1,31890,1,0.12178568380328675
0,1,499.5,11.407565,722,0,9129,1,0.12178568380328675
0,1,317.72,11.2710195,782,1,951,1,0.07471901120096759
0,1,208.9,10.3089527,667,3,5531,1,0.18543435962021618
0,1,334.67,10.4631033,702,0,15248,1,0.14241403962289137
0,1,190.63,10.5966347,727,0,5324,1,0.11704775481662842
0,1,676.02,11.5711944,707,1,16821,1,0.1369987796817821
0,1,246.84,10.4912742,697,1,14225,1,0.1480066422396391
0,1,669.33,11.3698631,717,0,51324,1,0.12668787982888072
0,1,150.59,11.1562505,707,0,34299,1,0.1369987796817821
0,1,323.85,11.4403548,717,3,9612,1,0.12668787982888072
0,1,265.08,10.8967393,712,2,8959,1,0.13175779749846386
0,1,358.48,10.8780472,672,1,19099,1,0.17872417699915466
1,1,872.88,13.3046849,662,1,58222,1,0.192337474305904
0,1,509.53,11.9576113,687,1,92755,1,0.15973527608099594
1,1,170.41,11.2009507,692,3,15934,1,0.15377948466332478
0,1,156.1,11.1198829,752,0,1248,1,0.09569545571614028
1,1,349.87,10.7144178,752,0,5695,1,0.09569545571614028
0,1,426.45,11.1543487,742,1,12724,1,0.10378369971614079
0,1,99.9,9.98044859,727,0,37,1,0.11704775481662842
0,1,94.84,11.647806,752,0,531,1,0.09569545571614028
0,1,131.22,10.9681983,717,0,823,1,0.12668787982888072
0,1,267.74,11.2842667,692,0,10750,1,0.15377948466332478
0,1,692.93,11.2897819,677,2,22737,1,0.1722054777133411
0,1,215.38,10.3797217,722,0,1604,1,0.12178568380328675
0,1,573.5,11.0952258,687,1,19158,1,0.15973527608099594
0,1,296.72,10.1266311,722,0,1557,1,0.12178568380328675
0,1,529.94,11.8493977,702,2,21229,1,0.14241403962289137
0,1,96.54,9.50151633,672,0,709,1,0.17872417699915466
1,1,111.5,9.92329018,667,1,7986,1,0.18543435962021618
0,1,870.39,11.695247,692,0,14927,1,0.15377948466332478
0,1,254.18,11.0020998,747,0,7610,1,0.09966663602408839
0,1,107.24,9.86266556,667,0,1441,1,0.18543435962021618
1,1,158.06,10.3089527,757,0,363,1,0.0918663604527075
0,1,720.42,11.149082,662,0,24390,1,0.192337474305904
0,1,158.06,10.8197783,737,1,13736,1,0.10805042223365534
0,1,185.89,11.1418618,687,1,3594,1,0.15973527608099594
0,1,218.54,11.5617156,747,1,31183,1,0.09966663602408839
0,1,494.53,10.6919449,742,0,5737,1,0.10378369971614079
0,1,662.68,11.2252434,752,1,11300,1,0.09569545571614028
1,1,413.71,10.5966347,687,0,441,1,0.15973527608099594
0,1,317.72,11.3850921,732,1,19490,1,0.11247054356984257
0,1,312.19,10.933107,777,1,5875,1,0.07789469011896077
0,1,355.02,11.4295439,692,1,23285,1,0.15377948466332478
0,1,344.76,10.3089527,672,1,10172,1,0.17872417699915466
0,1,476.58,11.0821426,787,0,15646,1,0.07166273928281182
0,1,596.41,12.2110602,732,2,15715,1,0.11247054356984257
0,1,166.5,9.58692578,697,0,3753,1,0.1480066422396391
0,1,413.03,10.7144178,757,0,5623,1,0.0918663604527075
0,1,799.49,11.736069,782,1,9474,1,0.07471901120096759
0,1,369.84,11.3504065,787,2,15917,1,0.07166273928281182
0,1,174.08,11.0020998,662,1,4533,1,0.192337474305904
0,1,302.7,11.1562505,687,1,2592,1,0.15973527608099594
0,1,164.02,11.05089,722,0,8851,1,0.12178568380328675
0,1,165.67,11.0020998,707,0,7990,1,0.1369987796817821
0,1,99.41,10.4487146,697,3,5626,1,0.1480066422396391
0,1,497.01,11.1982147,727,0,48262,1,0.11704775481662842
0,1,118.89,11.0020998,677,2,24235,1,0.1722054777133411
0,1,388.63,11.3205536,672,1,5814,1,0.17872417699915466
0,1,197.82,11.0020998,712,1,4162,1,0.13175779749846386
0,1,397.61,11.09741,722,2,20602,1,0.12178568380328675
1,1,267.74,10.858999,707,3,7910,1,0.1369987796817821
0,1,701.16,10.858999,667,2,12532,1,0.18543435962021618
1,1,130.97,9.92329018,672,1,17012,1,0.17872417699915466
1,1,331.34,11.2897819,722,3,6490,1,0.12178568380328675
0,1,229.63,9.79812704,717,0,7674,1,0.12668787982888072
0,1,202.81,10.4912742,722,0,377,1,0.12178568380328675
0,1,476.58,11.8981879,777,0,4910,1,0.07789469011896077
0,1,202.7,9.79812704,682,0,0,1,0.16587651695568456
0,1,421.01,10.5186732,732,0,15818,1,0.11247054356984257
0,1,169.85,10.0345158,677,1,1559,1,0.1722054777133411
0,1,66.94,11.0413206,677,2,8160,1,0.1722054777133411
1,1,174.08,11.7440372,702,2,30995,1,0.14241403962289137
0,1,483.16,10.5966347,762,0,15146,1,0.08817554065387317
0,1,78.05,10.576432,742,0,4641,1,0.10378369971614079
0,1,519.68,11.3265959,677,2,14739,1,0.1722054777133411
0,1,124.88,11.5079129,757,0,6642,1,0.0918663604527075
1,1,891.86,10.9150885,717,0,6049,1,0.12668787982888072
1,1,468.77,10.9612779,687,1,15365,1,0.15973527608099594
0,1,340.29,11.4616322,777,0,11783,1,0.07789469011896077
0,1,329.69,11.1962808,732,0,41170,1,0.11247054356984257
0,1,31.06,11.1198829,792,1,35,1,0.06872219482037029
0,1,765.9,11.0020998,732,1,3075,1,0.11247054356984257
0,1,666.0,10.933107,727,0,21771,1,0.11704775481662842
0,1,141.51,10.5829414,662,0,4701,1,0.192337474305904
0,1,299.7,10.3089527,737,0,4105,1,0.10805042223365534
1,1,559.18,11.05089,782,1,8943,1,0.07471901120096759
0,1,477.92,10.7254676,687,0,14902,1,0.15973527608099594
0,1,648.61,11.7280368,692,0,22294,1,0.15377948466332478
0,1,563.11,11.471103,727,1,9653,1,0.11704775481662842
0,1,66.94,10.9150885,682,0,6810,1,0.16587651695568456
0,1,249.75,10.1658518,762,3,0,1,0.08817554065387317
0,1,247.66,11.736069,722,0,24344,1,0.12178568380328675
0,1,407.63,10.6454249,682,2,7263,1,0.16587651695568456
0,1,98.91,10.5584135,722,1,3738,1,0.12178568380328675
0,1,548.9,11.1844214,682,0,33587,1,0.16587651695568456
0,1,410.94,11.5129255,782,2,6031,1,0.07471901120096759
1,1,123.51,12.2404741,742,3,105418,1,0.10378369971614079
0,1,848.42,11.5617156,702,0,2883,1,0.14241403962289137
0,1,156.1,10.5744914,757,3,11305,1,0.0918663604527075
0,1,336.34,10.7144178,692,2,9123,1,0.15377948466332478
0,1,849.06,11.0020998,692,0,35819,1,0.15377948466332478
0,1,202.81,10.6689554,687,0,7115,1,0.15973527608099594
0,1,329.69,10.3859137,722,0,9430,1,0.12178568380328675
0,1,170.69,10.5453414,687,1,4324,1,0.15973527608099594
0,1,621.8,11.407565,667,0,14555,1,0.18543435962021618
0,1,836.66,11.7752897,752,5,40327,1,0.09569545571614028
0,1,483.16,11.09741,752,0,8816,1,0.09569545571614028
0,1,124.88,11.0821426,767,1,4370,1,0.08461918628188393
0,1,253.51,10.8967393,697,1,4552,1,0.1480066422396391
0,1,565.27,11.0020998,697,1,17353,1,0.1480066422396391
0,1,252.89,11.0356313,752,1,8903,1,0.09569545571614028
0,1,206.52,11.127263,727,0,12658,1,0.11704775481662842
0,1,193.07,10.5966347,667,0,1182,1,0.18543435962021618
0,1,62.44,9.39266193,757,0,2234,1,0.0918663604527075
0,1,658.23,11.1704352,717,1,30987,1,0.12668787982888072
0,1,49.24,11.3326019,782,4,6955,1,0.07471901120096759
0,1,443.35,10.9150885,682,1,20437,1,0.16587651695568456
0,1,256.5,11.1844214,747,2,8185,1,0.09966663602408839
0,1,448.05,10.7363967,677,0,7719,1,0.1722054777133411
0,1,424.53,12.0435537,692,0,22215,1,0.15377948466332478
0,1,312.81,10.6454249,737,2,15664,1,0.10805042223365534
0,1,724.05,11.6082356,717,0,20418,1,0.12668787982888072
0,1,350.11,10.7789563,662,0,10586,1,0.192337474305904
0,1,212.27,10.2342291,682,0,7886,1,0.16587651695568456
0,1,309.22,10.3734912,732,1,8153,1,0.11247054356984257
1,1,138.23,10.4042628,687,1,4898,1,0.15973527608099594
0,1,583.38,10.5186732,672,1,15353,1,0.17872417699915466
0,1,303.85,11.2252434,662,3,15350,1,0.192337474305904
0,1,103.64,11.3504065,737,1,8497,1,0.10805042223365534
0,1,769.28,12.2060727,807,1,0,1,0.06055887179551028
0,1,404.81,11.05089,732,1,3427,1,0.11247054356984257
1,1,342.85,10.4912742,697,3,344,1,0.1480066422396391
1,1,468.86,10.4912742,722,0,10899,1,0.12178568380328675
0,1,814.0,11.9183906,792,1,42863,1,0.06872219482037029
0,1,161.93,10.4042628,727,1,245,1,0.11704775481662842
0,1,126.86,9.76977329,707,0,1605,1,0.1369987796817821
0,1,138.23,11.1844214,687,0,5634,1,0.15973527608099594
0,1,472.43,11.1982147,692,0,17457,1,0.15377948466332478
0,1,335.67,11.0251651,692,0,6486,1,0.15377948466332478
0,1,916.95,11.4616322,712,0,33894,1,0.13175779749846386
0,1,194.31,10.4912742,762,0,17905,1,0.08817554065387317
0,1,870.71,11.7752897,697,2,38416,1,0.1480066422396391
0,1,689.3,11.1078103,682,1,16769,1,0.16587651695568456
0,1,421.01,11.5617156,727,2,48006,1,0.11704775481662842
0,1,196.42,10.9150885,697,0,27103,1,0.1480066422396391
0,1,185.64,10.914743,767,0,8039,1,0.08461918628188393
0,1,208.39,11.215597,707,3,5732,1,0.1369987796817821
0,1,835.55,11.3409502,712,0,33313,1,0.13175779749846386
0,1,115.51,11.0383836,742,0,18728,1,0.10378369971614079
0,1,610.64,10.933107,697,0,27292,1,0.1480066422396391
0,1,62.57,10.2035921,717,1,8344,1,0.12668787982888072
0,1,278.63,11.2515607,677,3,25573,1,0.1722054777133411
0,1,682.08,10.8197783,697,0,8230,1,0.1480066422396391
0,1,658.23,11.2252434,717,2,51027,1,0.12668787982888072
0,1,186.66,10.7144178,742,1,5999,1,0.10378369971614079
1,1,271.4,11.3144745,687,0,28539,1,0.15973527608099594
0,1,644.21,11.3144745,792,1,16835,1,0.06872219482037029
0,1,771.77,12.0197431,727,1,72623,1,0.11704775481662842
0,1,230.38,10.933107,697,2,9342,1,0.1480066422396391
0,1,658.23,11.0020998,717,2,12880,1,0.12668787982888072
0,1,281.53,10.7789563,737,1,9874,1,0.10805042223365534
0,1,250.25,10.5966347,747,2,2668,1,0.09966663602408839
0,1,312.81,10.4222814,747,2,9736,1,0.09966663602408839
0,1,539.92,11.0477104,707,0,16327,1,0.1369987796817821
0,1,322.11,10.0700586,737,1,12652,1,0.10805042223365534
0,1,357.76,11.0821426,787,3,1944,1,0.07166273928281182
0,1,327.4,11.407565,677,1,16733,1,0.1722054777133411
0,1,323.85,11.0821426,742,1,3543,1,0.10378369971614079
0,1,298.65,10.9681983,777,1,3592,1,0.07789469011896077
0,1,31.29,11.1844214,717,1,23572,1,0.12668787982888072
0,1,822.78,11.736069,732,0,26510,1,0.11247054356984257
0,1,77.35,11.1418618,762,0,2153,1,0.08817554065387317
0,1,485.78,10.5186732,742,2,3508,1,0.10378369971614079
1,1,522.43,11.3504065,682,2,21180,1,0.16587651695568456
